[2023-10-08 19:52:04,270] *kook_gang_optimizer* Bij iteratie: 3, Nieuwe oplossing score van: -1720 > -1744, VW_25 en WO_55 zijn hiervoor gewisseld.
[2023-10-08 19:52:04,622] *eet_gang_optimizer* Bij iteratie: 7, Nieuwe oplossing score van: -1718 > -1720, WO_1_M_And en WO_20_M_Aad zijn hiervoor gewisseld.
[2023-10-08 19:52:04,777] *kook_gang_optimizer* Bij iteratie: 2, Nieuwe oplossing score van: -1706 > -1718, WO_51 en WO_71 zijn hiervoor gewisseld.
[2023-10-08 19:52:04,837] *kook_gang_optimizer* Bij iteratie: 0, Nieuwe oplossing score van: -1682 > -1706, VW_13 en VW_33 zijn hiervoor gewisseld.
[2023-10-08 19:52:04,981] *kook_gang_optimizer* Bij iteratie: 2, Nieuwe oplossing score van: -1667 > -1682, VW_25 en WO_40 zijn hiervoor gewisseld.
[2023-10-08 19:52:05,168] *kook_gang_optimizer* Bij iteratie: 3, Nieuwe oplossing score van: -1657 > -1667, WO_75 en WO_77 zijn hiervoor gewisseld.
[2023-10-08 19:52:05,309] *kook_gang_optimizer* Bij iteratie: 2, Nieuwe oplossing score van: -1643 > -1657, VW_5 en WO_77 zijn hiervoor gewisseld.
[2023-10-08 19:52:05,410] *eet_gang_optimizer* Bij iteratie: 1, Nieuwe oplossing score van: -1642 > -1643, VW_25_V_Ano en WO_69_V_Ant zijn hiervoor gewisseld.
[2023-10-08 19:52:05,706] *eet_gang_optimizer* Bij iteratie: 6, Nieuwe oplossing score van: -1624 > -1642, WO_45_V_Kar en WO_75_V_Deb zijn hiervoor gewisseld.
[2023-10-08 19:52:06,073] *eet_gang_optimizer* Bij iteratie: 8, Nieuwe oplossing score van: -1612 > -1624, NEW_1_M_Erw en VW_20_V_Ber zijn hiervoor gewisseld.
[2023-10-08 19:52:06,132] *eet_gang_optimizer* Bij iteratie: 0, Nieuwe oplossing score van: -1576 > -1612, VW_35_M_Roe en WO_52_V_Eli zijn hiervoor gewisseld.
[2023-10-08 19:52:06,192] *kook_gang_optimizer* Bij iteratie: 0, Nieuwe oplossing score van: -1540 > -1576, VW_13 en WO_50 zijn hiervoor gewisseld.
[2023-10-08 19:52:06,251] *eet_gang_optimizer* Bij iteratie: 0, Nieuwe oplossing score van: -1494 > -1540, VW_39_V_Ann en WO_9_V_Ell zijn hiervoor gewisseld.
[2023-10-08 19:52:06,315] *eet_gang_optimizer* Bij iteratie: 0, Nieuwe oplossing score van: -1486 > -1494, VW_70_V_Cha en WO_79_M_Rob zijn hiervoor gewisseld.
[2023-10-08 19:52:06,491] *kook_gang_optimizer* Bij iteratie: 3, Nieuwe oplossing score van: -1459 > -1486, VW_35 en WO_23 zijn hiervoor gewisseld.
[2023-10-08 19:52:06,571] *kook_gang_optimizer* Bij iteratie: 0, Nieuwe oplossing score van: -1452 > -1459, WO_23 en WO_26 zijn hiervoor gewisseld.
[2023-10-08 19:52:06,746] *eet_gang_optimizer* Bij iteratie: 3, Nieuwe oplossing score van: -1439 > -1452, VW_3_V_Cla en WO_45_M_Die zijn hiervoor gewisseld.
[2023-10-08 19:52:06,806] *eet_gang_optimizer* Bij iteratie: 0, Nieuwe oplossing score van: -1432 > -1439, VW_8_M_Fra en WO_38_M_Jaa zijn hiervoor gewisseld.
